id,word,year,mean_weighted_sentiment
26557,ποιητικος,-479.0,-0.8666
26557,ποιητικος,-387.0,-0.46777500000000005
26557,ποιητικος,-353.0,-0.9334
26557,ποιητικος,-50.0,-0.949
26557,ποιητικος,147.0,-0.9679
26557,ποιητικος,150.0,-0.9614916666666667
26557,ποιητικος,200.0,-0.94022
26557,ποιητικος,219.0,-0.9613
26557,ποιητικος,299.0,-0.9256
26557,ποιητικος,352.0,-0.9533
26557,ποιητικος,425.0,-0.9464
26557,ποιητικος,448.0,-0.7957
26557,ποιητικος,530.0,-0.9459166666666667
26557,ποιητικος,550.0,-0.9632000000000001
26557,ποιητικος,950.0,-0.981
