id,word,year,mean_weighted_sentiment
13273,ερχομαι,-500.0,-0.9710000000000001
13273,ερχομαι,-490.0,-0.9887
13273,ερχομαι,-450.0,-0.7606999999999999
13273,ερχομαι,-415.0,-0.9817
13273,ερχομαι,-353.0,-0.9185
13273,ερχομαι,-266.0,-0.8106761904761906
13273,ερχομαι,-149.0,-0.9907
13273,ερχομαι,-50.0,-0.9256357723577235
13273,ερχομαι,49.0,-0.9546666666666667
13273,ερχομαι,127.0,-0.83925
13273,ερχομαι,147.0,-0.9488
13273,ερχομαι,150.0,-0.9431000000000002
13273,ερχομαι,152.0,-0.9423199999999999
13273,ερχομαι,200.0,-0.730332
13273,ερχομαι,219.0,-0.8945
13273,ερχομαι,237.0,-0.9695
13273,ερχομαι,269.0,-0.9833500000000001
13273,ερχομαι,311.0,-0.9264
13273,ερχομαι,350.0,-0.6016833333333333
13273,ερχομαι,425.0,-0.9422333333333333
13273,ερχομαι,490.0,-0.8817
13273,ερχομαι,530.0,-0.9162
13273,ερχομαι,550.0,-0.9678
13273,ερχομαι,950.0,-0.9123771428571429
13273,ερχομαι,1118.0,-0.9866
