id,word,year,mean_weighted_sentiment
23144,ομμα,-500.0,-0.9892
23144,ομμα,-490.0,-0.9931
23144,ομμα,-450.0,-0.7761333333333333
23144,ομμα,-353.0,-0.961
23144,ομμα,-300.0,-0.8829393442622949
23144,ομμα,-50.0,-0.94636
23144,ομμα,15.0,-0.9867
23144,ομμα,150.0,-0.0635
23144,ομμα,200.0,-0.9847
23144,ομμα,237.0,-0.9003
23144,ομμα,269.0,-0.9607
23144,ομμα,352.0,0.9905
23144,ομμα,448.0,-0.9572
23144,ομμα,950.0,-0.9847571428571429
23144,ομμα,1118.0,-0.9516
