id,word,year,mean_weighted_sentiment
2895,ανθρωπος,-550.0,-0.9589
2895,ανθρωπος,-500.0,-0.4595666666666667
2895,ανθρωπος,-479.0,-0.58834
2895,ανθρωπος,-450.0,-0.9900000000000001
2895,ανθρωπος,-415.0,-0.9815
2895,ανθρωπος,-387.0,-0.7001166666666666
2895,ανθρωπος,-353.0,-0.9477633333333333
2895,ανθρωπος,-266.0,-0.8776759259259259
2895,ανθρωπος,-149.0,-0.992
2895,ανθρωπος,-50.0,-0.9314
2895,ανθρωπος,15.0,-0.9252086956521738
2895,ανθρωπος,49.0,-0.9705666666666666
2895,ανθρωπος,147.0,-0.972025
2895,ανθρωπος,150.0,-0.9111859154929577
2895,ανθρωπος,152.0,-0.9368333333333333
2895,ανθρωπος,161.0,-0.9514333333333335
2895,ανθρωπος,172.0,-0.3793333333333333
2895,ανθρωπος,182.0,-0.90532
2895,ανθρωπος,200.0,-0.8917200000000001
2895,ανθρωπος,219.0,-0.9581875
2895,ανθρωπος,237.0,-0.9346888888888889
2895,ανθρωπος,269.0,-0.9725625
2895,ανθρωπος,299.0,-0.9339066666666668
2895,ανθρωπος,311.0,-0.951
2895,ανθρωπος,335.0,-0.9754
2895,ανθρωπος,350.0,-0.8664826086956521
2895,ανθρωπος,352.0,-0.5751999999999999
2895,ανθρωπος,383.0,-0.9343874999999999
2895,ανθρωπος,425.0,-0.7932523809523812
2895,ανθρωπος,447.0,-0.9369
2895,ανθρωπος,448.0,-0.9631142857142858
2895,ανθρωπος,490.0,-0.86456
2895,ανθρωπος,550.0,-0.9401833333333333
2895,ανθρωπος,950.0,-0.9780290322580645
2895,ανθρωπος,1127.0,-0.9500666666666667
