id,word,year,mean_weighted_sentiment
10883,εναντιος,-550.0,-0.93955
10883,εναντιος,-500.0,-0.9925
10883,εναντιος,-479.0,-0.9507125000000001
10883,εναντιος,-387.0,-0.9907
10883,εναντιος,-353.0,-0.96738
10883,εναντιος,-329.0,-0.9784
10883,εναντιος,-300.0,-0.9114
10883,εναντιος,-266.0,-0.9660354166666667
10883,εναντιος,-155.0,-0.877175
10883,εναντιος,-50.0,-0.9604573770491803
10883,εναντιος,15.0,-0.9640599999999999
10883,εναντιος,90.0,-0.9894333333333334
10883,εναντιος,147.0,-0.96275
10883,εναντιος,150.0,-0.9386333333333332
10883,εναντιος,172.0,-0.973
10883,εναντιος,200.0,-0.9568295454545453
10883,εναντιος,237.0,-0.9379000000000001
10883,εναντιος,249.0,-0.987
10883,εναντιος,269.0,-0.9857333333333335
10883,εναντιος,299.0,-0.9388
10883,εναντιος,311.0,-0.9227
10883,εναντιος,350.0,-0.97026
10883,εναντιος,425.0,-0.9144142857142858
10883,εναντιος,447.0,-0.9222
10883,εναντιος,448.0,-0.9531999999999999
10883,εναντιος,490.0,-0.849
10883,εναντιος,530.0,-0.9685571428571429
10883,εναντιος,550.0,-0.9590846153846152
10883,εναντιος,950.0,-0.975818181818182
10883,εναντιος,1127.0,-0.9891
