id,word,year,mean_weighted_sentiment
18925,κυκλοτερης,-50.0,-0.9717
18925,κυκλοτερης,90.0,-0.9812
18925,κυκλοτερης,127.0,-0.9798
18925,κυκλοτερης,172.0,-0.9912
