id,word,year,mean_weighted_sentiment
36430,ωνος,-490.0,-0.524075
36430,ωνος,-479.0,-0.8130307692307692
36430,ωνος,-450.0,-0.7583941176470588
36430,ωνος,-415.0,-0.9828
36430,ωνος,-353.0,-0.875009090909091
36430,ωνος,-300.0,-0.9524
36430,ωνος,-270.0,-0.974
36430,ωνος,-266.0,-0.9123249999999998
36430,ωνος,-249.0,-0.8495
36430,ωνος,-155.0,-0.8908
36430,ωνος,-149.0,-0.6600666666666667
36430,ωνος,-50.0,-0.9453168224299066
36430,ωνος,-34.0,-0.9648
36430,ωνος,15.0,-0.921015
36430,ωνος,49.0,-0.9240499999999999
36430,ωνος,80.0,-0.92005
36430,ωνος,90.0,-0.96
36430,ωνος,127.0,-0.9104333333333333
36430,ωνος,147.0,-0.904125
36430,ωνος,150.0,-0.9295444444444445
36430,ωνος,152.0,-0.8777333333333333
36430,ωνος,172.0,-0.3372
36430,ωνος,182.0,-0.906
36430,ωνος,200.0,-0.884207766990291
36430,ωνος,205.0,-0.9566
36430,ωνος,219.0,-0.92045
36430,ωνος,237.0,-0.9003333333333333
36430,ωνος,249.0,-0.7502
36430,ωνος,269.0,-0.963958823529412
36430,ωνος,299.0,-0.9413
36430,ωνος,311.0,-0.9423
36430,ωνος,320.0,-0.8275266666666666
36430,ωνος,335.0,-0.9801
36430,ωνος,350.0,-0.872483870967742
36430,ωνος,352.0,-0.83075
36430,ωνος,359.0,-0.9625
36430,ωνος,383.0,-0.9836
36430,ωνος,425.0,-0.7397111111111111
36430,ωνος,447.0,-0.863
36430,ωνος,448.0,-0.93326875
36430,ωνος,490.0,-0.9236428571428571
36430,ωνος,530.0,-0.7018714285714286
36430,ωνος,550.0,-0.9489111111111111
36430,ωνος,950.0,-0.972851181102362
36430,ωνος,1118.0,-0.9608666666666665
36430,ωνος,1127.0,-0.9431
