id,word,year,mean_weighted_sentiment
3685,απανταω,-500.0,-0.9895333333333333
3685,απανταω,-479.0,-0.93865
3685,απανταω,-450.0,-0.9588
3685,απανταω,-387.0,-0.9855
3685,απανταω,-353.0,-0.92768
3685,απανταω,-266.0,-0.96185
3685,απανταω,-155.0,-0.902
3685,απανταω,-149.0,-0.99285
3685,απανταω,-50.0,-0.9422342857142857
3685,απανταω,-34.0,-0.96296
3685,απανταω,15.0,-0.94255
3685,απανταω,150.0,-0.9209066666666668
3685,απανταω,152.0,-0.9162857142857143
3685,απανταω,172.0,-0.03479999999999998
3685,απανταω,200.0,-0.95921
3685,απανταω,237.0,-0.9127
3685,απανταω,269.0,-0.9841
3685,απανταω,299.0,-0.9834333333333333
3685,απανταω,311.0,-0.9689
3685,απανταω,350.0,-0.9458454545454544
3685,απανταω,352.0,-0.96295
3685,απανταω,425.0,-0.926425
3685,απανταω,448.0,-0.466225
3685,απανταω,490.0,-0.8961
3685,απανταω,530.0,0.6432625000000001
3685,απανταω,550.0,-0.9615600000000001
3685,απανταω,950.0,-0.9720842105263158
3685,απανταω,1118.0,-0.93745
3685,απανταω,1150.0,-0.96
