id,word,year,mean_weighted_sentiment
936,αιτας,-550.0,-0.680142857142857
936,αιτας,-500.0,-0.9792785714285713
936,αιτας,-490.0,-0.9905
936,αιτας,-479.0,-0.94579
936,αιτας,-450.0,-0.9705599999999999
936,αιτας,-415.0,-0.9736666666666668
936,αιτας,-387.0,-0.6365454545454545
936,αιτας,-353.0,-0.8709617647058822
936,αιτας,-266.0,-0.8909495495495494
936,αιτας,-249.0,-0.9272499999999999
936,αιτας,-155.0,-0.9315571428571429
936,αιτας,-149.0,-0.8021250000000001
936,αιτας,-50.0,-0.9426891651865009
936,αιτας,-34.0,-0.9628
936,αιτας,15.0,-0.9388375
936,αιτας,49.0,-0.9025428571428572
936,αιτας,80.0,-0.92914
936,αιτας,90.0,-0.9334272727272727
936,αιτας,127.0,-0.9477461538461536
936,αιτας,147.0,-0.890540909090909
936,αιτας,150.0,-0.9103023121387283
936,αιτας,152.0,-0.5942000000000001
936,αιτας,161.0,-0.885
936,αιτας,172.0,-0.8953511111111112
936,αιτας,182.0,-0.9319200000000001
936,αιτας,200.0,-0.8826534782608695
936,αιτας,205.0,-0.9686666666666667
936,αιτας,219.0,-0.9224749999999999
936,αιτας,237.0,-0.8562411764705882
936,αιτας,249.0,-0.9668
936,αιτας,269.0,-0.9660032258064518
936,αιτας,299.0,-0.9396
936,αιτας,311.0,-0.7759272727272727
936,αιτας,320.0,-0.9284299999999999
936,αιτας,350.0,-0.8194035714285713
936,αιτας,352.0,-0.9700666666666667
936,αιτας,359.0,-0.9299666666666667
936,αιτας,383.0,-0.94945
936,αιτας,425.0,-0.8886130000000001
936,αιτας,447.0,-0.9463142857142858
936,αιτας,448.0,-0.881551612903226
936,αιτας,490.0,-0.9087574712643678
936,αιτας,530.0,-0.942130612244898
936,αιτας,550.0,-0.945324
936,αιτας,950.0,-0.9737261627906978
936,αιτας,1118.0,-0.9604
936,αιτας,1127.0,-0.9391666666666666
936,αιτας,1150.0,-0.9499599999999999
