id,word,year,mean_weighted_sentiment
7364,δεινος,-500.0,-0.9894000000000002
7364,δεινος,-490.0,-0.9896
7364,δεινος,-450.0,-0.9902999999999998
7364,δεινος,-353.0,-0.92957
7364,δεινος,-266.0,-0.9531
7364,δεινος,-50.0,-0.9608283333333334
7364,δεινος,15.0,-0.9586
7364,δεινος,150.0,-0.9413071428571428
7364,δεινος,152.0,-0.9773666666666667
7364,δεινος,172.0,-0.9904
7364,δεινος,200.0,-0.8245666666666666
7364,δεινος,269.0,-0.9909
7364,δεινος,299.0,-0.9246
7364,δεινος,350.0,-0.94685625
7364,δεινος,425.0,-0.9382
7364,δεινος,490.0,-0.9208
7364,δεινος,530.0,-0.94205
7364,δεινος,950.0,-0.98769375
7364,δεινος,1118.0,-0.96305
