id,word,year,mean_weighted_sentiment
27238,πραξις,-479.0,-0.8796
27238,πραξις,-450.0,-0.9903
27238,πραξις,-387.0,-0.7271142857142857
27238,πραξις,-353.0,-0.9443
27238,πραξις,-266.0,-0.9635999999999999
27238,πραξις,-149.0,-0.9742
27238,πραξις,-50.0,-0.9603676470588234
27238,πραξις,15.0,-0.8314
27238,πραξις,147.0,-0.9226818181818182
27238,πραξις,150.0,-0.9613357142857142
27238,πραξις,200.0,-0.8766571428571429
27238,πραξις,219.0,-0.8987
27238,πραξις,237.0,-0.9541
27238,πραξις,311.0,-0.9013
27238,πραξις,350.0,-0.9195
27238,πραξις,359.0,-0.978
27238,πραξις,425.0,-0.9359
27238,πραξις,448.0,-0.9339500000000001
27238,πραξις,490.0,-0.8170999999999999
27238,πραξις,550.0,-0.9341833333333333
27238,πραξις,950.0,-0.9654285714285714
27238,πραξις,1150.0,-0.9215
