id,word,year,mean_weighted_sentiment
9689,εικων,-353.0,-0.484975
9689,εικων,-266.0,-0.9616000000000001
9689,εικων,-149.0,-0.99325
9689,εικων,-50.0,-0.9459516666666665
9689,εικων,15.0,-0.90795
9689,εικων,147.0,-0.8407
9689,εικων,150.0,-0.9389107142857144
9689,εικων,152.0,-0.9113200000000001
9689,εικων,172.0,-0.9924333333333334
9689,εικων,182.0,-0.8554
9689,εικων,200.0,-0.9895
9689,εικων,219.0,-0.8756
9689,εικων,237.0,0.9952
9689,εικων,320.0,-0.9638
9689,εικων,350.0,-0.9086
9689,εικων,425.0,-0.9158999999999999
9689,εικων,448.0,-0.9198999999999999
9689,εικων,490.0,-0.9119333333333333
9689,εικων,550.0,-0.7882
9689,εικων,950.0,-0.937725
9689,εικων,1118.0,-0.947
