id,word,year,mean_weighted_sentiment
24067,παθη,-450.0,-0.99
24067,παθη,-387.0,-0.9911
24067,παθη,-353.0,-0.9261538461538462
24067,παθη,-50.0,-0.9384347826086956
24067,παθη,49.0,-0.9863
24067,παθη,147.0,-0.9582
24067,παθη,150.0,-0.9538399999999999
24067,παθη,172.0,-0.98346
24067,παθη,182.0,-0.9629
24067,παθη,200.0,-0.9656666666666666
24067,παθη,237.0,-0.9071333333333333
24067,παθη,269.0,-0.9847
24067,παθη,335.0,-0.9937
24067,παθη,350.0,-0.96212
24067,παθη,359.0,-0.99325
24067,παθη,425.0,-0.9714
24067,παθη,530.0,-0.9621400000000001
24067,παθη,550.0,-0.9851
24067,παθη,950.0,-0.9771928571428573
