id,word,year,mean_weighted_sentiment
33207,τρυξ,-266.0,-0.97635
33207,τρυξ,-50.0,-0.9655
33207,τρυξ,200.0,-0.9917
33207,τρυξ,425.0,-0.9397
33207,τρυξ,950.0,-0.97625
