id,word,year,mean_weighted_sentiment
6924,γιγνομαι,-550.0,-0.9343
6924,γιγνομαι,-479.0,-0.9585333333333333
6924,γιγνομαι,-450.0,-0.9903
6924,γιγνομαι,-415.0,-0.9474
6924,γιγνομαι,-387.0,-0.9928
6924,γιγνομαι,-353.0,-0.9348115384615385
6924,γιγνομαι,-329.0,-0.8445
6924,γιγνομαι,-300.0,-0.96985
6924,γιγνομαι,-266.0,-0.9547142857142858
6924,γιγνομαι,-249.0,-0.9801
6924,γιγνομαι,-155.0,-0.95415
6924,γιγνομαι,-149.0,-0.67526
6924,γιγνομαι,-50.0,-0.9409007407407406
6924,γιγνομαι,-34.0,-0.95905
6924,γιγνομαι,15.0,-0.9138800000000001
6924,γιγνομαι,49.0,-0.92888
6924,γιγνομαι,90.0,-0.8980666666666667
6924,γιγνομαι,127.0,-0.89535
6924,γιγνομαι,147.0,-0.92993125
6924,γιγνομαι,150.0,-0.9279058823529411
6924,γιγνομαι,152.0,-0.9245249999999999
6924,γιγνομαι,172.0,-0.9880125
6924,γιγνομαι,182.0,-0.881875
6924,γιγνομαι,200.0,-0.925011235955056
6924,γιγνομαι,205.0,-0.9497
6924,γιγνομαι,219.0,-0.8913
6924,γιγνομαι,237.0,-0.8381043478260869
6924,γιγνομαι,249.0,-0.9583
6924,γιγνομαι,269.0,-0.9464250000000001
6924,γιγνομαι,299.0,-0.9524
6924,γιγνομαι,311.0,-0.9444
6924,γιγνομαι,320.0,-0.9349
6924,γιγνομαι,350.0,-0.9167500000000001
6924,γιγνομαι,352.0,-0.9608599999999999
6924,γιγνομαι,383.0,-0.9640333333333334
6924,γιγνομαι,425.0,-0.9111135135135134
6924,γιγνομαι,447.0,-0.88695
6924,γιγνομαι,448.0,-0.93918
6924,γιγνομαι,490.0,-0.901375
6924,γιγνομαι,530.0,-0.9094249999999999
6924,γιγνομαι,550.0,-0.9409590909090908
6924,γιγνομαι,950.0,-0.9675618181818183
6924,γιγνομαι,1118.0,-0.9521999999999999
6924,γιγνομαι,1127.0,-0.9883
6924,γιγνομαι,1885.0,-0.9885999999999999
