id,word,year,mean_weighted_sentiment
681,αιαι,-550.0,-0.9572923076923078
681,αιαι,-490.0,-0.9691666666666666
681,αιαι,-479.0,-0.9127466666666666
681,αιαι,-415.0,-0.9760384615384615
681,αιαι,-387.0,-0.9536
681,αιαι,-353.0,-0.9348887323943662
681,αιαι,-329.0,-0.9885
681,αιαι,-300.0,-0.9470555555555555
681,αιαι,-270.0,-0.9626
681,αιαι,-266.0,-0.8917709677419354
681,αιαι,-249.0,-0.923875
681,αιαι,-155.0,-0.9821399999999999
681,αιαι,-149.0,-0.9918250000000001
681,αιαι,-50.0,-0.9258399598393575
681,αιαι,15.0,-0.69640625
681,αιαι,49.0,-0.9321
681,αιαι,90.0,-0.92872
681,αιαι,127.0,-0.9531888888888889
681,αιαι,147.0,-0.8017066666666666
681,αιαι,150.0,-0.8919257425742574
681,αιαι,152.0,-0.89845
681,αιαι,172.0,-0.8349027027027026
681,αιαι,182.0,-0.9066000000000001
681,αιαι,200.0,-0.9402396226415095
681,αιαι,219.0,-0.9295
681,αιαι,237.0,-0.91973
681,αιαι,269.0,-0.8886826086956523
681,αιαι,311.0,-0.9916
681,αιαι,320.0,-0.9475568181818183
681,αιαι,350.0,-0.9454125
681,αιαι,352.0,-0.9458300000000002
681,αιαι,359.0,-0.9863
681,αιαι,383.0,-0.6867333333333333
681,αιαι,425.0,-0.9403636363636363
681,αιαι,447.0,-0.8801
681,αιαι,448.0,-0.8907034482758622
681,αιαι,530.0,-0.9484444444444446
681,αιαι,550.0,-0.9530899999999999
681,αιαι,950.0,-0.9777813953488372
681,αιαι,1118.0,-0.9512
681,αιαι,1127.0,-0.9701333333333334
681,αιαι,1150.0,-0.9418
