id,word,year,mean_weighted_sentiment
6827,γενεσις,-479.0,-0.9165000000000001
6827,γενεσις,-387.0,-0.9848
6827,γενεσις,-353.0,-0.9475533333333332
6827,γενεσις,-50.0,-0.9608333333333333
6827,γενεσις,15.0,-0.3194
6827,γενεσις,90.0,0.8488
6827,γενεσις,127.0,-0.9435
6827,γενεσις,147.0,-0.9003656716417912
6827,γενεσις,150.0,-0.9554
6827,γενεσις,172.0,-0.23864999999999997
6827,γενεσις,200.0,-0.9425040000000001
6827,γενεσις,237.0,-0.907075
6827,γενεσις,311.0,-0.979
6827,γενεσις,320.0,-0.9456000000000001
6827,γενεσις,352.0,-0.97505
6827,γενεσις,448.0,-0.9421099999999999
6827,γενεσις,530.0,-0.9495882352941177
6827,γενεσις,550.0,-0.9546722222222223
