id,word,year,mean_weighted_sentiment
9626,εθνος,-550.0,-0.973
9626,εθνος,-353.0,-0.9761
9626,εθνος,-266.0,-0.9434384146341465
9626,εθνος,-149.0,-0.846423076923077
9626,εθνος,-50.0,-0.9610333333333333
9626,εθνος,15.0,-0.9415285714285716
9626,εθνος,49.0,-0.9226999999999999
9626,εθνος,127.0,-0.9702999999999999
9626,εθνος,147.0,-0.9532
9626,εθνος,150.0,-0.9524666666666667
9626,εθνος,172.0,-0.9927
9626,εθνος,200.0,-0.979375
9626,εθνος,219.0,-0.8954
9626,εθνος,269.0,-0.9254
9626,εθνος,299.0,-0.989
9626,εθνος,350.0,-0.9431200000000001
9626,εθνος,425.0,-0.8885625
9626,εθνος,448.0,-0.9929
9626,εθνος,490.0,-0.9041090909090911
9626,εθνος,950.0,-0.973621052631579
9626,εθνος,1118.0,-0.9659
