id,word,year,mean_weighted_sentiment
14897,ηως,-550.0,-0.9109333333333334
14897,ηως,-500.0,-0.9787000000000001
14897,ηως,-490.0,-0.9302128205128205
14897,ηως,-479.0,-0.9388069767441863
14897,ηως,-450.0,-0.7270068181818181
14897,ηως,-415.0,-0.9464833333333335
14897,ηως,-387.0,-0.9731
14897,ηως,-353.0,-0.9464918994413408
14897,ηως,-300.0,-0.9467217391304348
14897,ηως,-270.0,-0.9473
14897,ηως,-266.0,-0.9440135632183909
14897,ηως,-249.0,-0.96835
14897,ηως,-155.0,-0.9300263888888887
14897,ηως,-149.0,-0.9454211538461539
14897,ηως,-100.0,-0.9834333333333333
14897,ηως,-50.0,-0.9500232572360374
14897,ηως,-34.0,-0.9526333333333333
14897,ηως,15.0,-0.9473699248120301
14897,ηως,49.0,-0.9142
14897,ηως,50.0,-0.96265
14897,ηως,80.0,-0.9100999999999999
14897,ηως,90.0,-0.9519421052631579
14897,ηως,127.0,-0.9451352941176471
14897,ηως,147.0,-0.9448149999999998
14897,ηως,150.0,-0.945775704225352
14897,ηως,152.0,-0.9470491803278688
14897,ηως,172.0,-0.9490368181818181
14897,ηως,182.0,-0.9523
14897,ηως,200.0,-0.9376650049850448
14897,ηως,205.0,-0.9897
14897,ηως,219.0,-0.9566739130434783
14897,ηως,237.0,-0.9140857142857143
14897,ηως,249.0,-0.9594
14897,ηως,269.0,-0.9599673913043479
14897,ηως,299.0,-0.9460755555555557
14897,ηως,311.0,-0.8667145454545456
14897,ηως,320.0,-0.9523924242424243
14897,ηως,335.0,-0.95445
14897,ηως,350.0,-0.9472747126436781
14897,ηως,352.0,-0.9483151162790697
14897,ηως,359.0,-0.9636285714285714
14897,ηως,410.0,-0.9435400000000002
14897,ηως,425.0,-0.9415265060240965
14897,ηως,448.0,-0.9470337662337663
14897,ηως,490.0,-0.92165
14897,ηως,530.0,-0.9436236994219653
14897,ηως,550.0,-0.9380282828282827
14897,ηως,950.0,-0.9588251985559568
14897,ηως,1118.0,-0.95183
14897,ηως,1127.0,-0.9442193548387097
14897,ηως,1150.0,-0.9352263157894738
