id,word,year,mean_weighted_sentiment
28848,πυρευς,-490.0,-0.9914000000000001
28848,πυρευς,-387.0,-0.9711
28848,πυρευς,-266.0,-0.9721333333333332
28848,πυρευς,-149.0,-0.9951
28848,πυρευς,-50.0,-0.9592389830508475
28848,πυρευς,80.0,-0.9515
28848,πυρευς,150.0,-0.9543933333333335
28848,πυρευς,152.0,-0.901
28848,πυρευς,200.0,-0.9612947368421052
28848,πυρευς,237.0,-0.92276
28848,πυρευς,269.0,-0.99035
28848,πυρευς,299.0,-0.99095
28848,πυρευς,359.0,-0.9435666666666668
28848,πυρευς,425.0,-0.9312
28848,πυρευς,448.0,-0.58144
28848,πυρευς,490.0,-0.95705
28848,πυρευς,530.0,-0.8763428571428571
28848,πυρευς,550.0,-0.94885
28848,πυρευς,950.0,-0.9782121212121214
28848,πυρευς,1118.0,-0.9651
28848,πυρευς,1127.0,-0.9208
