id,word,year,mean_weighted_sentiment
18260,κοινος,-550.0,-0.61435
18260,κοινος,-490.0,-0.0010499999999999954
18260,κοινος,-479.0,-0.66695
18260,κοινος,-450.0,-0.9862
18260,κοινος,-387.0,-0.9749
18260,κοινος,-353.0,-0.7758272727272728
18260,κοινος,-300.0,-0.988
18260,κοινος,-266.0,-0.9842
18260,κοινος,-155.0,-0.9498
18260,κοινος,-149.0,-0.9924
18260,κοινος,-50.0,-0.9397771186440678
18260,κοινος,15.0,-0.9669
18260,κοινος,49.0,-0.9588
18260,κοινος,150.0,-0.7903166666666666
18260,κοινος,172.0,-0.61066
18260,κοινος,200.0,-0.892153125
18260,κοινος,219.0,-0.9793
18260,κοινος,237.0,-0.90795
18260,κοινος,269.0,-0.95485
18260,κοινος,350.0,-0.83316875
18260,κοινος,352.0,-0.974275
18260,κοινος,383.0,-0.96625
18260,κοινος,425.0,-0.9335571428571428
18260,κοινος,448.0,-0.9368375
18260,κοινος,490.0,-0.891209090909091
18260,κοινος,530.0,-0.9427199999999999
18260,κοινος,550.0,-0.9035500000000001
18260,κοινος,950.0,-0.973139534883721
18260,κοινος,1127.0,-0.9865
