id,word,year,mean_weighted_sentiment
21087,μηδεις,-490.0,-0.9928250000000001
21087,μηδεις,-479.0,-0.934825
21087,μηδεις,-450.0,-0.98455
21087,μηδεις,-353.0,-0.945529411764706
21087,μηδεις,-266.0,-0.7283625
21087,μηδεις,-100.0,-0.953
21087,μηδεις,-50.0,-0.9536844444444446
21087,μηδεις,-34.0,-0.9714
21087,μηδεις,15.0,-0.7225055555555555
21087,μηδεις,90.0,-0.9926
21087,μηδεις,127.0,-0.9056
21087,μηδεις,147.0,-0.9314333333333332
21087,μηδεις,150.0,-0.951222727272727
21087,μηδεις,152.0,-0.9531000000000001
21087,μηδεις,161.0,-0.94275
21087,μηδεις,172.0,-0.9923666666666667
21087,μηδεις,200.0,-0.9206179999999999
21087,μηδεις,237.0,-0.9448000000000001
21087,μηδεις,269.0,-0.9858
21087,μηδεις,311.0,-0.93004
21087,μηδεις,350.0,-0.9414944444444444
21087,μηδεις,352.0,-0.9694499999999999
21087,μηδεις,425.0,-0.9358916666666667
21087,μηδεις,448.0,-0.9505
21087,μηδεις,490.0,-0.9079499999999999
21087,μηδεις,530.0,-0.9684285714285713
21087,μηδεις,550.0,-0.9489999999999998
21087,μηδεις,950.0,-0.9736444444444446
21087,μηδεις,1118.0,-0.9421333333333334
21087,μηδεις,1127.0,-0.8888
