id,word,year,mean_weighted_sentiment
15986,ιππος,-550.0,-0.8351
15986,ιππος,-490.0,-0.9898
15986,ιππος,-479.0,-0.8854
15986,ιππος,-353.0,-0.95752
15986,ιππος,-266.0,-0.8865222222222222
15986,ιππος,-155.0,-0.96035
15986,ιππος,-149.0,-0.9939
15986,ιππος,-50.0,-0.9379996226415094
15986,ιππος,15.0,-0.9936
15986,ιππος,127.0,-0.90725
15986,ιππος,150.0,-0.9250318181818183
15986,ιππος,152.0,-0.9393
15986,ιππος,200.0,-0.8955620689655173
15986,ιππος,269.0,-0.9683
15986,ιππος,350.0,-0.9234
15986,ιππος,352.0,-0.9721
15986,ιππος,425.0,-0.8238
15986,ιππος,448.0,-0.9917
15986,ιππος,490.0,-0.9169
15986,ιππος,550.0,-0.95985
15986,ιππος,950.0,-0.978639344262295
15986,ιππος,1118.0,-0.9709
15986,ιππος,1127.0,-0.9546
