id,word,year,mean_weighted_sentiment
25301,πεδιον,-490.0,-0.9772
25301,πεδιον,-450.0,-0.9865666666666666
25301,πεδιον,-266.0,-0.8819521739130435
25301,πεδιον,-149.0,-0.9936
25301,πεδιον,-50.0,-0.8363366197183099
25301,πεδιον,127.0,-0.9729
25301,πεδιον,147.0,-0.9565
25301,πεδιον,150.0,-0.9828333333333332
25301,πεδιον,172.0,-0.9884
25301,πεδιον,200.0,-0.9771333333333333
25301,πεδιον,269.0,-0.98735
25301,πεδιον,448.0,-0.9590333333333333
25301,πεδιον,490.0,-0.8988999999999999
25301,πεδιον,950.0,-0.8982000000000001
