id,word,year,mean_weighted_sentiment
15172,θερμη,-353.0,-0.9146333333333333
15172,θερμη,-266.0,-0.9666
15172,θερμη,-50.0,-0.96092
15172,θερμη,127.0,-0.9539
15172,θερμη,172.0,-0.9857
15172,θερμη,200.0,-0.8293333333333334
15172,θερμη,350.0,-0.959
