id,word,year,mean_weighted_sentiment
15033,θειος,-479.0,-0.94
15033,θειος,-353.0,-0.9306
15033,θειος,-266.0,-0.9908
15033,θειος,-50.0,-0.8127807017543859
15033,θειος,-34.0,-0.9634
15033,θειος,15.0,-0.9476
15033,θειος,150.0,-0.9514764705882354
15033,θειος,152.0,-0.9568
15033,θειος,200.0,-0.8609375
15033,θειος,269.0,-0.9713333333333333
15033,θειος,299.0,-0.9352666666666667
15033,θειος,311.0,-0.9588
15033,θειος,350.0,-0.9635
15033,θειος,352.0,-0.9839
15033,θειος,425.0,-0.8316918032786886
15033,θειος,448.0,-0.9286846153846154
15033,θειος,490.0,-0.91465
15033,θειος,550.0,-0.9811
15033,θειος,950.0,-0.9756047619047621
