id,word,year,mean_weighted_sentiment
27060,πονηρος,-353.0,-0.9834999999999999
27060,πονηρος,-266.0,-0.9769811320754718
27060,πονηρος,-50.0,-0.9795
27060,πονηρος,15.0,-0.9134500000000001
27060,πονηρος,49.0,-0.9376
27060,πονηρος,147.0,-0.9358
27060,πονηρος,150.0,-0.9530200000000001
27060,πονηρος,152.0,-0.94755
27060,πονηρος,172.0,-0.9902
27060,πονηρος,200.0,-0.878825
27060,πονηρος,311.0,-0.9388
27060,πονηρος,350.0,-0.9614714285714285
27060,πονηρος,425.0,-0.9156666666666666
27060,πονηρος,950.0,-0.9764800000000001
