id,word,year,mean_weighted_sentiment
4829,αριστον,-450.0,0.96785
4829,αριστον,-353.0,-0.941
4829,αριστον,-266.0,-0.948
4829,αριστον,-50.0,-0.8867219512195122
4829,αριστον,-34.0,-0.972
4829,αριστον,15.0,-0.9218
4829,αριστον,150.0,-0.6146714285714285
4829,αριστον,152.0,-0.9475333333333333
4829,αριστον,172.0,0.995
4829,αριστον,200.0,-0.9311499999999999
4829,αριστον,237.0,-0.8975
4829,αριστον,269.0,-0.9306
4829,αριστον,311.0,-0.9644
4829,αριστον,350.0,-0.9138
4829,αριστον,352.0,0.9938
4829,αριστον,425.0,-0.915025
4829,αριστον,448.0,-0.9471
4829,αριστον,490.0,-0.86145
4829,αριστον,550.0,-0.9247
