id,word,year,mean_weighted_sentiment
7656,δηω,-500.0,-0.3294333333333333
7656,δηω,-490.0,-0.9912666666666667
7656,δηω,-450.0,-0.445
7656,δηω,-415.0,-0.986
7656,δηω,-353.0,-0.766995238095238
7656,δηω,-300.0,-0.9696333333333333
7656,δηω,-270.0,-0.9621666666666666
7656,δηω,-266.0,-0.9548095238095238
7656,δηω,-249.0,-0.94862
7656,δηω,-155.0,-0.90048
7656,δηω,-149.0,-0.30408749999999996
7656,δηω,-50.0,-0.9390080000000001
7656,δηω,-34.0,-0.9645545454545453
7656,δηω,15.0,-0.9452333333333333
7656,δηω,127.0,-0.992
7656,δηω,147.0,-0.8711
7656,δηω,150.0,-0.8957841463414633
7656,δηω,152.0,-0.6092000000000001
7656,δηω,161.0,-0.9505
7656,δηω,172.0,-0.9883500000000001
7656,δηω,182.0,-0.9460000000000001
7656,δηω,200.0,-0.9187208333333333
7656,δηω,219.0,-0.95055
7656,δηω,237.0,-0.7940785714285713
7656,δηω,249.0,-0.9513
7656,δηω,269.0,-0.9822222222222222
7656,δηω,299.0,-0.9166333333333334
7656,δηω,311.0,-0.9614166666666666
7656,δηω,320.0,-0.96381875
7656,δηω,350.0,-0.91139358974359
7656,δηω,352.0,-0.9819999999999999
7656,δηω,383.0,-0.9387
7656,δηω,425.0,-0.8832
7656,δηω,448.0,-0.936961111111111
7656,δηω,490.0,-0.9124166666666667
7656,δηω,530.0,-0.9815888888888887
7656,δηω,550.0,-0.9089
7656,δηω,950.0,-0.9767565217391305
7656,δηω,1118.0,-0.9702666666666667
7656,δηω,1127.0,-0.9554
