id,word,year,mean_weighted_sentiment
14668,ηλιος,-500.0,-0.9837
14668,ηλιος,-490.0,0.0014000000000000123
14668,ηλιος,-450.0,-0.9909666666666667
14668,ηλιος,-387.0,-0.980025
14668,ηλιος,-353.0,-0.25903333333333334
14668,ηλιος,-300.0,-0.9771333333333333
14668,ηλιος,-270.0,-0.9581649999999999
14668,ηλιος,-266.0,-0.9734857142857143
14668,ηλιος,-155.0,-0.9645142857142857
14668,ηλιος,-149.0,-0.9388
14668,ηλιος,-50.0,-0.9269407766990291
14668,ηλιος,15.0,-0.9406125
14668,ηλιος,127.0,-0.9490333333333333
14668,ηλιος,147.0,-0.9449971264367817
14668,ηλιος,150.0,-0.8624636363636363
14668,ηλιος,152.0,-0.9677333333333333
14668,ηλιος,172.0,-0.8685499999999999
14668,ηλιος,182.0,-0.9775
14668,ηλιος,200.0,-0.8427333333333333
14668,ηλιος,237.0,-0.947
14668,ηλιος,249.0,-0.7981
14668,ηλιος,269.0,-0.8954333333333334
14668,ηλιος,299.0,-0.9914
14668,ηλιος,311.0,-0.9852
14668,ηλιος,350.0,-0.9423
14668,ηλιος,352.0,-0.64876
14668,ηλιος,359.0,-0.9861
14668,ηλιος,447.0,-0.9349
14668,ηλιος,448.0,-0.8893500000000001
14668,ηλιος,490.0,-0.9280999999999999
14668,ηλιος,550.0,-0.9689
14668,ηλιος,950.0,-0.9681749999999999
