id,word,year,mean_weighted_sentiment
35404,φωνεω,-500.0,-0.9836
35404,φωνεω,-479.0,-0.3867999999999999
35404,φωνεω,-450.0,-0.6208166666666666
35404,φωνεω,-387.0,-0.9315000000000001
35404,φωνεω,-353.0,-0.89135
35404,φωνεω,-266.0,-0.8492150684931506
35404,φωνεω,-50.0,-0.9610595238095238
35404,φωνεω,15.0,-0.9431499999999999
35404,φωνεω,49.0,-0.9717
35404,φωνεω,90.0,-0.8936
35404,φωνεω,150.0,-0.9465250000000001
35404,φωνεω,152.0,-0.9664
35404,φωνεω,172.0,-0.9877
35404,φωνεω,200.0,-0.5133833333333333
35404,φωνεω,205.0,-0.9754333333333333
35404,φωνεω,219.0,-0.9536428571428571
35404,φωνεω,237.0,-0.9909
35404,φωνεω,269.0,-0.9424999999999999
35404,φωνεω,350.0,-0.9241833333333332
35404,φωνεω,352.0,-0.9882
35404,φωνεω,383.0,-0.876
35404,φωνεω,425.0,-0.9461333333333334
35404,φωνεω,448.0,-0.012550000000000006
35404,φωνεω,490.0,-0.9107333333333334
35404,φωνεω,530.0,-0.8991
35404,φωνεω,550.0,-0.9876
35404,φωνεω,950.0,-0.9767266666666666
