id,word,year,mean_weighted_sentiment
28614,πρωρα,-155.0,-0.95625
28614,πρωρα,-50.0,-0.94835
28614,πρωρα,150.0,-0.9099
28614,πρωρα,200.0,-0.9927
28614,πρωρα,950.0,-0.9799833333333332
