id,word,year,mean_weighted_sentiment
16353,κακη,-500.0,-0.9923
16353,κακη,-490.0,-0.9928333333333333
16353,κακη,-450.0,-0.9917999999999999
16353,κακη,-387.0,-0.9579
16353,κακη,-353.0,-0.9911
16353,κακη,-266.0,-0.9717692307692306
16353,κακη,-50.0,-0.9619607843137254
16353,κακη,15.0,-0.9254
16353,κακη,80.0,-0.9715
16353,κακη,147.0,-0.89405
16353,κακη,150.0,-0.9636533333333333
16353,κακη,152.0,-0.9648
16353,κακη,172.0,-0.99205
16353,κακη,182.0,-0.9268
16353,κακη,200.0,-0.9750611111111112
16353,κακη,219.0,-0.9622
16353,κακη,237.0,-0.9833000000000001
16353,κακη,299.0,-0.9028
16353,κακη,350.0,-0.9666
16353,κακη,448.0,-0.9398
16353,κακη,490.0,-0.8196
16353,κακη,550.0,-0.9465250000000001
16353,κακη,950.0,-0.9817055555555554
16353,κακη,1127.0,-0.9032
