id,word,year,mean_weighted_sentiment
25009,παρεμβολη,-266.0,-0.9513367346938775
25009,παρεμβολη,15.0,-0.985
25009,παρεμβολη,219.0,-0.9481
25009,παρεμβολη,950.0,-0.9817142857142857
