id,word,year,mean_weighted_sentiment
35237,φρονησις,-387.0,-0.9399
35237,φρονησις,-353.0,-0.9257090909090909
35237,φρονησις,-266.0,-0.9823999999999999
35237,φρονησις,-50.0,-0.9352619047619048
35237,φρονησις,15.0,-0.8987999999999999
35237,φρονησις,150.0,-0.9363857142857143
35237,φρονησις,200.0,-0.9507199999999999
35237,φρονησις,237.0,0.9808
35237,φρονησις,299.0,-0.8147
35237,φρονησις,350.0,-0.944
35237,φρονησις,425.0,-0.936
35237,φρονησις,448.0,-0.444875
35237,φρονησις,490.0,-0.8896
35237,φρονησις,1127.0,-0.9298
