id,word,year,mean_weighted_sentiment
7378,δει,-550.0,-0.8765444444444446
7378,δει,-500.0,-0.9380086956521739
7378,δει,-490.0,-0.8363614035087719
7378,δει,-479.0,-0.9165590476190476
7378,δει,-450.0,-0.8488902439024392
7378,δει,-415.0,-0.9525770114942529
7378,δει,-353.0,-0.8570316685584562
7378,δει,-329.0,-0.042100000000000026
7378,δει,-300.0,-0.9103679245283017
7378,δει,-270.0,-0.9565909090909092
7378,δει,-266.0,-0.8634540816326531
7378,δει,-249.0,-0.9355463414634148
7378,δει,-155.0,-0.9163308851224105
7378,δει,-149.0,-0.8068496402877697
7378,δει,-100.0,-0.9729
7378,δει,-50.0,-0.9457987683089215
7378,δει,-34.0,-0.7111552631578949
7378,δει,15.0,-0.910869306930693
7378,δει,49.0,-0.8984315789473684
7378,δει,50.0,-0.9196
7378,δει,80.0,-0.9209125
7378,δει,90.0,-0.8029910447761194
7378,δει,127.0,-0.9404023529411765
7378,δει,147.0,-0.8965809523809524
7378,δει,150.0,-0.8983227816236626
7378,δει,152.0,-0.8946253623188406
7378,δει,161.0,-0.9399799999999999
7378,δει,172.0,-0.8447782383419689
7378,δει,182.0,-0.94159
7378,δει,200.0,-0.8741486187845303
7378,δει,205.0,-0.9678333333333332
7378,δει,219.0,-0.9612541666666666
7378,δει,237.0,-0.8980676829268293
7378,δει,249.0,-0.8712886363636364
7378,δει,269.0,-0.9253785407725322
7378,δει,299.0,-0.8665733333333332
7378,δει,311.0,-0.9589454545454545
7378,δει,320.0,-0.8856225609756098
7378,δει,335.0,-0.7733000000000001
7378,δει,350.0,-0.8620249027237353
7378,δει,352.0,-0.9358029411764706
7378,δει,359.0,-0.8108
7378,δει,383.0,-0.948645
7378,δει,425.0,-0.8587431623931624
7378,δει,447.0,-0.9177117647058823
7378,δει,448.0,-0.9450014354066986
7378,δει,490.0,-0.8805728222996516
7378,δει,530.0,-0.9153420863309353
7378,δει,550.0,-0.9208374407582938
7378,δει,950.0,-0.972311551966292
7378,δει,1118.0,-0.9574171428571429
7378,δει,1127.0,-0.9063710526315787
7378,δει,1150.0,-0.8759130434782609
