id,word,year,mean_weighted_sentiment
458,αδος,-490.0,-0.98375
458,αδος,-479.0,-0.9322
458,αδος,-266.0,-0.9789130434782609
458,αδος,-50.0,-0.9690611111111112
458,αδος,150.0,-0.9609
458,αδος,200.0,-0.9866
458,αδος,219.0,-0.9854
458,αδος,448.0,-0.9620625
458,αδος,950.0,-0.9802590909090909
