id,word,year,mean_weighted_sentiment
22639,οδε,-550.0,-0.9286
22639,οδε,-500.0,-0.041600000000000026
22639,οδε,-490.0,-0.7484651162790699
22639,οδε,-479.0,-0.95074
22639,οδε,-450.0,-0.8552460784313726
22639,οδε,-415.0,-0.9683875
22639,οδε,-353.0,-0.94145
22639,οδε,-266.0,-0.9422375
22639,οδε,-249.0,-0.92402
22639,οδε,-155.0,-0.8923
22639,οδε,-149.0,-0.493525
22639,οδε,-50.0,-0.9386453703703703
22639,οδε,-34.0,-0.9570666666666666
22639,οδε,15.0,-0.9313666666666666
22639,οδε,90.0,-0.9240499999999999
22639,οδε,127.0,-0.8784
22639,οδε,147.0,-0.9387142857142858
22639,οδε,150.0,-0.888775
22639,οδε,152.0,-0.957011111111111
22639,οδε,161.0,-0.8763
22639,οδε,172.0,-0.9589357142857142
22639,οδε,200.0,-0.9121072727272728
22639,οδε,237.0,-0.9667625
22639,οδε,249.0,-0.9612
22639,οδε,269.0,-0.942525
22639,οδε,299.0,-0.729175
22639,οδε,320.0,-0.9372750000000001
22639,οδε,350.0,-0.9392652173913044
22639,οδε,352.0,-0.9798
22639,οδε,425.0,-0.9338115384615384
22639,οδε,448.0,-0.9467142857142855
22639,οδε,490.0,-0.9322333333333334
22639,οδε,530.0,-0.530775
22639,οδε,550.0,-0.9582296296296297
22639,οδε,950.0,-0.9799000000000001
22639,οδε,1118.0,-0.94365
