id,word,year,mean_weighted_sentiment
22720,οιις,-550.0,-0.12990000000000004
22720,οιις,-500.0,-0.8245416666666667
22720,οιις,-490.0,-0.5673555555555556
22720,οιις,-479.0,-0.9315818181818183
22720,οιις,-478.0,-0.9898
22720,οιις,-450.0,-0.8642722222222222
22720,οιις,-415.0,-0.98125
22720,οιις,-353.0,-0.8500202453987731
22720,οιις,-300.0,-0.8377
22720,οιις,-266.0,-0.8369956451612904
22720,οιις,-249.0,-0.912
22720,οιις,-155.0,-0.9122887323943664
22720,οιις,-149.0,-0.982878947368421
22720,οιις,-50.0,-0.9268714112658996
22720,οιις,-34.0,-0.39971428571428574
22720,οιις,15.0,-0.8421890625
22720,οιις,49.0,-0.9287416666666667
22720,οιις,50.0,-0.9601
22720,οιις,80.0,-0.3065
22720,οιις,90.0,-0.7686250000000001
22720,οιις,127.0,-0.9451191489361703
22720,οιις,147.0,-0.7465418604651163
22720,οιις,150.0,-0.8725745980707396
22720,οιις,152.0,-0.939812
22720,οιις,161.0,-0.9145
22720,οιις,172.0,-0.7739611111111112
22720,οιις,182.0,-0.80204
22720,οιις,200.0,-0.904106896551724
22720,οιις,205.0,-0.9679800000000001
22720,οιις,219.0,-0.9435952380952382
22720,οιις,237.0,-0.7870076923076923
22720,οιις,249.0,-0.9295
22720,οιις,269.0,-0.9385786885245903
22720,οιις,299.0,-0.9441625
22720,οιις,311.0,-0.9385666666666665
22720,οιις,320.0,-0.9500299999999999
22720,οιις,335.0,-0.9628
22720,οιις,350.0,-0.8532522222222223
22720,οιις,352.0,-0.8456052631578949
22720,οιις,359.0,-0.9853999999999999
22720,οιις,383.0,-0.9466
22720,οιις,425.0,-0.8417842465753425
22720,οιις,447.0,-0.9202315789473685
22720,οιις,448.0,-0.8497764705882354
22720,οιις,490.0,-0.9043137254901962
22720,οιις,530.0,-0.8746454545454545
22720,οιις,550.0,-0.8904084745762714
22720,οιις,950.0,-0.9772138728323699
22720,οιις,1118.0,-0.9454857142857144
22720,οιις,1127.0,-0.9502750000000001
22720,οιις,1150.0,-0.9862
