id,word,year,mean_weighted_sentiment
27766,προξενος,-353.0,-0.9672499999999999
27766,προξενος,-50.0,-0.9597
27766,προξενος,150.0,-0.9336
27766,προξενος,200.0,-0.992
27766,προξενος,950.0,-0.9801399999999999
