id,word,year,mean_weighted_sentiment
22469,νωτον,-500.0,-0.9905999999999999
22469,νωτον,-450.0,-0.9923
22469,νωτον,-415.0,-0.9739
22469,νωτον,-353.0,-0.9951
22469,νωτον,-266.0,-0.9749285714285715
22469,νωτον,-155.0,-0.91625
22469,νωτον,-50.0,-0.9643055555555556
22469,νωτον,49.0,-0.9053
22469,νωτον,150.0,-0.6306999999999999
22469,νωτον,172.0,-0.9831000000000001
22469,νωτον,200.0,-0.8132272727272727
22469,νωτον,350.0,-0.9495
22469,νωτον,425.0,-0.90925
22469,νωτον,448.0,-0.9887
22469,νωτον,950.0,-0.9820800000000001
22469,νωτον,1118.0,-0.9556
