id,word,year,mean_weighted_sentiment
18269,κοινωνια,-479.0,-0.8598666666666667
18269,κοινωνια,-387.0,-0.98126
18269,κοινωνια,-353.0,-0.93465
18269,κοινωνια,-50.0,-0.9559
18269,κοινωνια,15.0,-0.9091
18269,κοινωνια,147.0,-0.9466
18269,κοινωνια,150.0,-0.9551
18269,κοινωνια,152.0,-0.9784
18269,κοινωνια,200.0,-0.9487333333333333
18269,κοινωνια,350.0,-0.9286333333333333
18269,κοινωνια,383.0,-0.8622818181818183
18269,κοινωνια,425.0,-0.9431
18269,κοινωνια,448.0,-0.839
18269,κοινωνια,950.0,-0.983175
18269,κοινωνια,1127.0,-0.972
