id,word,year,mean_weighted_sentiment
26556,ποιητης,-550.0,-0.9884
26556,ποιητης,-478.0,-0.987
26556,ποιητης,-387.0,-0.9932
26556,ποιητης,-353.0,0.5049
26556,ποιητης,-266.0,-0.9609
26556,ποιητης,-155.0,-0.9388
26556,ποιητης,-50.0,-0.9365475655430712
26556,ποιητης,15.0,-0.9502333333333333
26556,ποιητης,127.0,-0.9674666666666667
26556,ποιητης,150.0,-0.8875517241379309
26556,ποιητης,200.0,-0.9497
26556,ποιητης,269.0,-0.748525
26556,ποιητης,299.0,-0.95575
26556,ποιητης,350.0,-0.9109
26556,ποιητης,425.0,-0.9021800000000001
26556,ποιητης,448.0,-0.9260285714285715
26556,ποιητης,550.0,-0.9842
26556,ποιητης,950.0,-0.9662058823529411
