id,word,year,mean_weighted_sentiment
28302,προς,-550.0,-0.9654
28302,προς,-500.0,-0.6672
28302,προς,-490.0,-0.9696545454545457
28302,προς,-479.0,-0.889772340425532
28302,προς,-450.0,-0.922821052631579
28302,προς,-415.0,-0.9773666666666667
28302,προς,-387.0,-0.9324928571428571
28302,προς,-353.0,-0.8583467289719628
28302,προς,-300.0,-0.9188181818181818
28302,προς,-270.0,-0.851488888888889
28302,προς,-266.0,-0.8200137323943661
28302,προς,-249.0,-0.9133576923076923
28302,προς,-155.0,-0.9332280000000001
28302,προς,-149.0,-0.9856777777777778
28302,προς,-50.0,-0.9472281364190013
28302,προς,-34.0,-0.91715
28302,προς,15.0,-0.8251783783783783
28302,προς,49.0,-0.6235727272727272
28302,προς,90.0,-0.94970625
28302,προς,127.0,-0.954837037037037
28302,προς,147.0,-0.898831818181818
28302,προς,150.0,-0.9252234899328862
28302,προς,152.0,-0.85
28302,προς,172.0,-0.8166326923076923
28302,προς,182.0,0.032450000000000034
28302,προς,200.0,-0.850192372881356
28302,προς,219.0,-0.9549375
28302,προς,237.0,-0.9242240000000002
28302,προς,249.0,-0.913625
28302,προς,250.0,-0.981
28302,προς,269.0,-0.9645
28302,προς,299.0,-0.920475
28302,προς,311.0,-0.9506100000000002
28302,προς,320.0,-0.9181493333333335
28302,προς,350.0,-0.8950141025641023
28302,προς,352.0,-0.6502
28302,προς,359.0,-0.9483
28302,προς,383.0,-0.959
28302,προς,425.0,-0.90801
28302,προς,447.0,-0.9249333333333333
28302,προς,448.0,-0.7861527777777779
28302,προς,490.0,-0.8984931034482758
28302,προς,530.0,-0.8414378378378378
28302,προς,550.0,-0.8957439024390245
28302,προς,950.0,-0.97805
28302,προς,1118.0,-0.9512142857142859
28302,προς,1127.0,-0.9243714285714285
28302,προς,1150.0,-0.9694666666666666
