id,word,year,mean_weighted_sentiment
13557,ευεργετεω,-266.0,0.7819
13557,ευεργετεω,-50.0,-0.9629
13557,ευεργετεω,15.0,-0.9545
13557,ευεργετεω,200.0,-0.9518333333333334
13557,ευεργετεω,350.0,0.9074
13557,ευεργετεω,425.0,-0.9240666666666666
13557,ευεργετεω,950.0,-0.9718333333333332
13557,ευεργετεω,1118.0,-0.9209
