id,word,year,mean_weighted_sentiment
14464,ζητημα,-50.0,-0.904725
14464,ζητημα,147.0,-0.9542
14464,ζητημα,269.0,-0.9379500000000001
14464,ζητημα,352.0,-0.9932
14464,ζητημα,448.0,-0.9858
