id,word,year,mean_weighted_sentiment
18290,κολαζω,-149.0,-0.9927
18290,κολαζω,-50.0,-0.960088888888889
18290,κολαζω,150.0,-0.9581500000000001
18290,κολαζω,350.0,-0.902
18290,κολαζω,425.0,-0.8939
18290,κολαζω,950.0,-0.97708
