id,word,year,mean_weighted_sentiment
10500,ελαφος,-353.0,-0.9742999999999999
10500,ελαφος,-266.0,-0.2897666666666667
10500,ελαφος,-50.0,-0.9546111111111111
10500,ελαφος,150.0,-0.425125
10500,ελαφος,152.0,0.996
10500,ελαφος,172.0,-0.987
10500,ελαφος,200.0,-0.9775772727272728
10500,ελαφος,352.0,-0.9856
10500,ελαφος,950.0,-0.9904142857142856
