id,word,year,mean_weighted_sentiment
24467,παντη,-500.0,-0.96785
24467,παντη,-490.0,-0.9917666666666666
24467,παντη,-479.0,-0.94365
24467,παντη,-450.0,-0.9847399999999998
24467,παντη,-415.0,-0.9644499999999999
24467,παντη,-387.0,-0.8688
24467,παντη,-353.0,-0.8785581395348837
24467,παντη,-329.0,0.6881
24467,παντη,-266.0,-0.816780985915493
24467,παντη,-249.0,-0.7768999999999999
24467,παντη,-155.0,-0.9755571428571429
24467,παντη,-149.0,-0.3970428571428571
24467,παντη,-50.0,-0.9598087837837836
24467,παντη,-34.0,-0.9927
24467,παντη,15.0,-0.6802266666666665
24467,παντη,49.0,-0.93565
24467,παντη,80.0,-0.9123
24467,παντη,90.0,-0.31410000000000005
24467,παντη,127.0,-0.97445
24467,παντη,147.0,-0.6591714285714286
24467,παντη,150.0,-0.8648195652173911
24467,παντη,152.0,-0.9399333333333334
24467,παντη,172.0,-0.7399687500000001
24467,παντη,200.0,-0.7197355932203391
24467,παντη,205.0,-0.9607
24467,παντη,219.0,-0.9835
24467,παντη,237.0,-0.956088888888889
24467,παντη,269.0,-0.97894
24467,παντη,299.0,-0.56168
24467,παντη,311.0,-0.9366
24467,παντη,320.0,-0.9621
24467,παντη,350.0,-0.8434142857142859
24467,παντη,352.0,-0.9634499999999999
24467,παντη,359.0,-0.9503
24467,παντη,425.0,-0.7695391304347826
24467,παντη,448.0,-0.9301454545454546
24467,παντη,490.0,-0.917075
24467,παντη,530.0,-0.8959541666666667
24467,παντη,550.0,-0.962363888888889
24467,παντη,950.0,-0.9731242424242423
24467,παντη,1118.0,-0.9681500000000001
24467,παντη,1127.0,-0.97305
