id,word,year,mean_weighted_sentiment
23881,ου,-550.0,-0.9470249999999999
23881,ου,-500.0,-0.88975625
23881,ου,-490.0,-0.7435823529411765
23881,ου,-479.0,-0.881780701754386
23881,ου,-450.0,-0.8497193877551018
23881,ου,-415.0,-0.9136052631578947
23881,ου,-387.0,-0.7968478260869566
23881,ου,-353.0,-0.887653307392996
23881,ου,-329.0,0.02579999999999999
23881,ου,-300.0,-0.8888597222222222
23881,ου,-270.0,-0.942465
23881,ου,-266.0,-0.8582099221789883
23881,ου,-249.0,-0.9011063636363638
23881,ου,-155.0,-0.9230533980582525
23881,ου,-149.0,-0.8097673913043479
23881,ου,-100.0,-0.9367857142857143
23881,ου,-50.0,-0.9452551059730251
23881,ου,-34.0,-0.7161249999999999
23881,ου,15.0,-0.8401840579710147
23881,ου,49.0,-0.8870616438356164
23881,ου,80.0,-0.9264041666666666
23881,ου,90.0,-0.8527415384615386
23881,ου,127.0,-0.84447421875
23881,ου,147.0,-0.8282845637583892
23881,ου,150.0,-0.8767276703967447
23881,ου,152.0,-0.897169
23881,ου,161.0,-0.9059
23881,ου,172.0,-0.8577630136986302
23881,ου,182.0,-0.9376875
23881,ου,200.0,-0.8703042857142858
23881,ου,205.0,-0.9279898305084746
23881,ου,219.0,-0.9432621621621622
23881,ου,237.0,-0.6580110497237569
23881,ου,249.0,-0.8126810810810812
23881,ου,250.0,-0.9835
23881,ου,269.0,-0.9571920930232557
23881,ου,299.0,-0.8634478260869567
23881,ου,311.0,-0.9327517241379311
23881,ου,320.0,-0.8874378881987578
23881,ου,335.0,-0.7513
23881,ου,350.0,-0.8898849872773535
23881,ου,352.0,-0.916695061728395
23881,ου,359.0,-0.9471249999999999
23881,ου,383.0,-0.8146666666666667
23881,ου,425.0,-0.8666386363636364
23881,ου,447.0,-0.9145947368421053
23881,ου,448.0,-0.8831557291666666
23881,ου,490.0,-0.8626103825136613
23881,ου,530.0,-0.8817530516431925
23881,ου,550.0,-0.9313185328185328
23881,ου,950.0,-0.9715225886917961
23881,ου,1118.0,-0.9529393442622951
23881,ου,1127.0,-0.8858939393939395
23881,ου,1150.0,-0.9295133333333333
