id,word,year,mean_weighted_sentiment
16069,ισος,-550.0,0.7509
16069,ισος,-479.0,-0.5735750000000001
16069,ισος,-415.0,-0.9315
16069,ισος,-353.0,-0.7956857142857142
16069,ισος,-300.0,-0.9336588235294119
16069,ισος,-270.0,-0.9843
16069,ισος,-266.0,-0.9752
16069,ισος,-249.0,-0.7106125
16069,ισος,-155.0,-0.8611666666666666
16069,ισος,-149.0,-0.9742
16069,ισος,-50.0,-0.9348168674698795
16069,ισος,15.0,-0.9749000000000001
16069,ισος,127.0,-0.942
16069,ισος,147.0,-0.9187428571428572
16069,ισος,150.0,-0.7348888888888888
16069,ισος,152.0,-0.918075
16069,ισος,172.0,-0.9405947368421052
16069,ισος,200.0,-0.8855814814814816
16069,ισος,237.0,-0.8979800000000001
16069,ισος,269.0,-0.96245
16069,ισος,299.0,-0.9408
16069,ισος,311.0,-0.9386
16069,ισος,320.0,-0.946449019607843
16069,ισος,335.0,-0.9863
16069,ισος,350.0,-0.9356583333333334
16069,ισος,352.0,-0.91594
16069,ισος,359.0,-0.9705
16069,ισος,425.0,-0.9189666666666666
16069,ισος,490.0,-0.8329
16069,ισος,530.0,-0.9445
16069,ισος,550.0,-0.98855
16069,ισος,1127.0,-0.9516666666666667
