id,word,year,mean_weighted_sentiment
20173,μακαριος,-266.0,-0.6311
20173,μακαριος,-50.0,-0.97645
20173,μακαριος,15.0,0.9746
20173,μακαριος,147.0,-0.9237
20173,μακαριος,150.0,-0.9738000000000001
20173,μακαριος,152.0,-0.7863
20173,μακαριος,200.0,-0.9469333333333333
20173,μακαριος,299.0,-0.864
20173,μακαριος,311.0,-0.9652750000000001
20173,μακαριος,425.0,-0.9434999999999999
20173,μακαριος,448.0,-0.9454
20173,μακαριος,950.0,-0.9670714285714287
