id,word,year,mean_weighted_sentiment
26247,πιπτω,-500.0,-0.9870333333333333
26247,πιπτω,-490.0,-0.99205
26247,πιπτω,-450.0,-0.9919333333333333
26247,πιπτω,-266.0,-0.974
26247,πιπτω,-155.0,-0.99045
26247,πιπτω,-50.0,-0.964032786885246
26247,πιπτω,15.0,-0.8865
26247,πιπτω,49.0,-0.951
26247,πιπτω,127.0,-0.9805
26247,πιπτω,147.0,-0.935225
26247,πιπτω,150.0,-0.9498
26247,πιπτω,200.0,-0.7967899999999999
26247,πιπτω,219.0,-0.9758
26247,πιπτω,269.0,-0.9779
26247,πιπτω,311.0,-0.8858
26247,πιπτω,320.0,-0.9592
26247,πιπτω,350.0,-0.88845
26247,πιπτω,352.0,-0.9927
26247,πιπτω,950.0,-0.97475
