id,word,year,mean_weighted_sentiment
13066,εραμαι,-490.0,-0.09505000000000002
13066,εραμαι,-479.0,-0.9434333333333332
13066,εραμαι,-450.0,-0.015699999999999992
13066,εραμαι,-415.0,-0.9797
13066,εραμαι,-353.0,-0.8649235294117646
13066,εραμαι,-270.0,-0.90055
13066,εραμαι,-266.0,-0.7374625
13066,εραμαι,-155.0,-0.9894
13066,εραμαι,-50.0,-0.9190920792079209
13066,εραμαι,49.0,-0.9521999999999999
13066,εραμαι,80.0,-0.8985
13066,εραμαι,90.0,-0.9804
13066,εραμαι,127.0,-0.9516
13066,εραμαι,150.0,-0.9514928571428573
13066,εραμαι,152.0,0.21339999999999998
13066,εραμαι,182.0,-0.8899
13066,εραμαι,200.0,-0.9052034482758621
13066,εραμαι,237.0,-0.9576800000000001
13066,εραμαι,269.0,-0.97065
13066,εραμαι,299.0,-0.9356
13066,εραμαι,311.0,-0.9544999999999999
13066,εραμαι,320.0,-0.9481277777777779
13066,εραμαι,350.0,-0.93675
13066,εραμαι,352.0,-0.9793
13066,εραμαι,448.0,-0.93078
13066,εραμαι,530.0,-0.9420499999999999
13066,εραμαι,550.0,-0.94343
13066,εραμαι,950.0,-0.9768363636363637
13066,εραμαι,1127.0,-0.8361
13066,εραμαι,1150.0,-0.9881
